centroid_mean,centroid_std,centroid_min,centroid_max,centroid_delta,centroid_q25,centroid_q75,centroid_iqr,file_name,label
2276.7660309674584,168.47836614196683,1829.5695175117858,3124.828805486672,1295.2592879748863,2164.0723741377424,2368.0029689173525,203.93059477961015,00000279.wav,Normal
2638.7312671832638,140.37739061399753,2272.4935935520707,3299.0104593351502,1026.5168657830795,2547.311456928263,2714.834983484451,167.52352655618824,00000280.wav,Normal
2680.0781330095965,163.38084545262868,2410.112282701732,3749.115827131249,1339.0035444295168,2569.776686304721,2765.5250262471327,195.7483399424118,00000281.wav,Normal
2603.9436911543344,133.47082985383216,2296.692121970018,3172.6989088890323,876.0067869190143,2524.5204835382538,2667.1064728185456,142.58598928029187,00000282.wav,Normal
2279.4688502297163,200.05595598572944,1890.2184572923204,3348.532996398859,1458.3145391065384,2142.8438331255784,2379.6375781196275,236.79374499404912,00000283.wav,Normal
2531.481697007029,250.22511174606495,1920.6623983069308,3378.361073385662,1457.6986750787314,2372.444951703514,2677.0665683120287,304.6216166085146,00000284.wav,Normal
2746.7126310036647,125.43594988589302,2411.912931137863,3422.944774331995,1011.0318431941323,2659.115073578306,2815.701186517941,156.5861129396353,00000285.wav,Normal
2252.3299545083137,178.9388171026372,1902.460982620397,3006.3395670413447,1103.8785844209476,2130.944165515686,2329.248335709991,198.3041701943048,00000286.wav,Normal
2254.2633301812466,176.65203923640937,1858.6551650934489,3146.8975039006755,1288.2423388072266,2129.403821794938,2352.7875777581075,223.38375596316973,00000287.wav,Normal
2337.3878013196154,149.38238488367483,1981.317769078153,3015.7551970069962,1034.4374279288431,2234.4962947712756,2425.2916994634006,190.79540469212498,00000288.wav,Normal
2501.646731769671,155.5524403411194,2143.0757474298616,3112.7786096012287,969.7028621713671,2392.03298039871,2577.797083011177,185.764102612467,00000289.wav,Normal
2230.473977361722,233.39755419407092,1693.8714646030207,3484.772006790436,1790.9005421874153,2073.471691602307,2354.0101615948856,280.5384699925785,00000290.wav,Normal
2192.0627855151583,195.54864184709902,1783.9119801352865,3046.168174109596,1262.2561939743093,2041.8169242014983,2293.9514597587163,252.134535557218,00000291.wav,Normal
2659.5139145449607,113.94567264464322,2248.975674442825,2953.255632847686,704.2799584048607,2581.569903335904,2737.4327409665398,155.86283763063557,00000292.wav,Normal
2525.7252064736003,186.8825806212744,2108.8555504031774,3478.7032853077167,1369.8477349045393,2392.286357454481,2619.3921229382513,227.10576548377048,00000293.wav,Normal
2229.852970538601,168.47433528809867,1886.4850386560333,2980.401474719876,1093.9164360638429,2109.8835655722323,2336.540544482471,226.65697891023865,00000294.wav,Normal
2398.995819015266,158.0711692287638,1977.827149516017,3211.8782703230977,1234.0511208070807,2311.6829619140235,2482.149714460121,170.46675254609727,00000295.wav,Normal
2340.777013242278,164.6899165042188,2061.6212000396563,3179.9710415677537,1118.3498415280974,2224.3189807937115,2421.383168252973,197.06418745926157,00000296.wav,Normal
2161.420374182259,191.14600955242693,1839.0439053796613,3225.017514510057,1385.9736091303957,2039.9906844612872,2238.6735231917783,198.68283873049108,00000297.wav,Normal
2626.498594656659,149.3937672961148,2318.2088054467586,3311.523963058775,993.3151576120163,2539.058415807169,2718.9642858671236,179.90587005995485,00000298.wav,Normal
2308.614380494234,200.84770623821848,1870.62302468982,3366.4869079229047,1495.8638832330846,2177.5077637941395,2406.182219790672,228.67445599653274,00000299.wav,Normal
2576.117249523707,238.2603907367577,1906.6336683449235,3506.267675012793,1599.6340066678695,2413.734002938199,2718.569604899713,304.83560196151393,00000300.wav,Normal
3171.140186689611,131.0720030379123,2772.124490887876,3511.8208798978685,739.6963890099923,3089.852446062409,3254.1762243680805,164.32377830567157,00000301.wav,Normal
2588.7352501293694,143.06483072412468,2309.5344765227137,3329.1263093812804,1019.5918328585667,2504.641973315557,2644.1451185273336,139.50314521177643,00000302.wav,Normal
2193.992619320088,174.33818697434566,1870.4469186382084,2913.0882939763014,1042.641375338093,2068.022308698204,2281.942339089767,213.9200303915627,00000303.wav,Normal
2513.4565222889746,159.89017703892216,1949.6895353151729,3094.410016037358,1144.7204807221854,2412.0167040096167,2589.8572750913827,177.84057108176603,00000304.wav,Normal
2234.181555980158,151.1492942585796,1885.9109610890846,2773.037716182614,887.1267550935295,2125.4108431615605,2320.2068115891166,194.7959684275561,00000305.wav,Normal
2683.491863116361,149.3382569013081,2179.643402611049,3102.8542936981867,923.2108910871375,2585.3026419434573,2783.3925758550463,198.08993391158901,00000306.wav,Normal
2195.2677948700634,197.69559767756678,1862.6978452158269,3388.549123044896,1525.8512778290692,2065.1103161388987,2275.862524131753,210.75220799285444,00000307.wav,Normal
2966.2599753971926,241.0103191592859,2315.7657843788115,3486.635705962101,1170.8699215832894,2885.519579392856,3121.21032352556,235.6907441327039,00000308.wav,Normal
2613.8333031611073,132.08654959194624,2154.2269690859825,3149.516876383018,995.2899072970354,2525.506091307122,2697.962633316436,172.45654200931403,00000309.wav,Normal
2204.751295744789,228.62184559046025,1606.607302754334,3000.9027815338245,1394.2954787794906,2035.7855731673026,2363.330675988863,327.54510282156025,00000310.wav,Normal
2880.0841898079316,314.1510182538208,2256.9035244020697,3586.9175472794122,1330.0140228773425,2590.180475355879,3176.7347879973754,586.5543126414964,00000311.wav,Normal
2375.3975457238525,243.9195853240252,1893.2760305591855,3209.2350371487373,1315.9590065895518,2188.622927178599,2522.4052865773815,333.7823593987823,00000312.wav,Normal
2551.809806424375,138.27525129862045,2190.9442558684304,3029.3278874844987,838.3836316160682,2454.7669997862727,2620.705695710747,165.93869592447436,00000313.wav,Normal
2771.474722824426,110.71603212555364,2490.6392913695754,3156.171653989212,665.5323626196364,2700.7945313184223,2849.3770319335144,148.58250061509216,00000314.wav,Normal
2287.9122693959453,293.14949309816336,1579.9134274854225,3312.0317292470813,1732.1183017616588,2046.776202643528,2468.992977748222,422.2167751046941,00000315.wav,Normal
2220.304129864754,173.36157530259015,1794.1858730653912,2742.173469159411,947.9875960940199,2097.067179523734,2334.325479290001,237.2582997662671,00000316.wav,Normal
2285.8990486355124,201.96170164713024,1836.5071224545773,3191.6930875901817,1355.1859651356044,2159.704912410163,2403.2603051392343,243.55539272907117,00000317.wav,Normal
2672.538910935299,112.56320966291032,2374.48972186175,3308.227127985376,933.737406123626,2606.864668024031,2734.12956844345,127.26490041941906,00000318.wav,Normal
2323.7776179666557,188.105767140923,1826.4371261312267,2796.5843558947654,970.1472297635387,2192.816870277028,2454.7748995443503,261.9580292673222,00000319.wav,Normal
2562.505809556008,144.87651173662445,2198.0755792089185,3140.1165169553733,942.0409377464548,2460.257637706931,2646.5285365641694,186.27089885723854,00000320.wav,Normal
2239.3366372064315,180.77054610072832,1843.3397477162925,2979.0237610847043,1135.6840133684118,2119.0653769058654,2346.6004206275957,227.5350437217303,00000321.wav,Normal
2235.6966970153408,181.06612685145254,1731.1104972501355,2968.1902785289367,1237.0797812788012,2113.0481592806236,2337.108934312539,224.06077503191545,00000322.wav,Normal
2458.336618489863,205.08983361908113,2027.8157442171291,3381.9076769643957,1354.0919327472666,2313.587051401413,2573.7211485417647,260.1340971403515,00000323.wav,Normal
2377.070952577413,138.2932770256951,1989.6419418545293,2873.908097077305,884.2661552227755,2291.925921976471,2461.8518168147716,169.9258948383008,00000324.wav,Normal
2250.3181213581793,193.7641759154548,1888.3801505691124,3403.99491180041,1515.6147612312977,2122.077032801499,2347.795530308218,225.7184975067189,00000325.wav,Normal
2204.269398445405,177.81007930932134,1861.5355294601413,3044.379327164933,1182.8437977047915,2084.635189073985,2298.815119702027,214.1799306280418,00000326.wav,Normal
2532.8975632193683,211.66830960646627,2207.282962920985,3849.6753708715405,1642.3924079505555,2406.122148758641,2598.043380682924,191.92123192428335,00000327.wav,Normal
2222.686668123139,182.26094880894703,1816.7593183681934,3073.8936083359645,1257.134289967771,2105.705476062994,2293.0598514279554,187.35437536496147,00000328.wav,Normal
2125.7796892787487,146.48493105932405,1764.621633304685,2594.5451005352706,829.9234672305856,2013.1820450291934,2231.384149195492,218.20210416629834,00000329.wav,Normal
2216.7034946928834,183.6912722073798,1860.6365407844976,2989.238989455421,1128.6024486709232,2092.692627575822,2322.68892953924,229.99630196341786,00000330.wav,Normal
2728.0070273286583,334.9961018071413,1821.9307824302432,3708.968689638681,1887.037907208438,2595.6514031857123,2948.2929930727905,352.6415898870782,00000331.wav,Normal
2963.0561364965356,178.61215561299704,2553.634267346766,3591.13517542923,1037.5009080824639,2822.7082702793496,3093.113313771454,270.4050434921046,00000332.wav,Normal
2227.031871521261,197.9455385053395,1791.4208872608697,2919.194261501957,1127.7733742410874,2084.6206205454223,2342.966017847857,258.3453973024348,00000333.wav,Normal
2662.459660056716,135.2809014956573,2291.4448978385876,3302.727838743792,1011.2829409052042,2579.0784324195215,2740.542175311816,161.4637428922947,00000334.wav,Normal
2623.5786340255745,114.41280560246085,2366.2589517575443,3086.2314448202424,719.972493062698,2555.7072225903994,2667.799657489084,112.09243489868459,00000335.wav,Normal
2238.1223238422135,207.76840388562826,1855.5881332794186,3291.218887908201,1435.6307546287824,2097.91167330917,2338.003964754705,240.092291445535,00000336.wav,Normal
2617.6231955144963,151.7034803410494,2146.839064725901,3137.1745289519595,990.3354642260583,2530.452917061922,2703.4392059438483,172.98628888192616,00000337.wav,Normal
2539.8679939615154,145.25266183298072,2052.8902801308,3255.258403220012,1202.368123089212,2439.5844157048286,2612.139003493581,172.55458778875254,00000338.wav,Normal
2514.8731176521273,148.37247585754832,2130.909666723312,3064.992726376545,934.0830596532328,2403.3932132500267,2613.1030578258105,209.7098445757838,00000339.wav,Normal
2335.6959615392752,187.03906558282722,1957.3536275341112,3205.363854076467,1248.0102265423557,2209.7118728823802,2440.0136348197348,230.3017619373545,00000340.wav,Normal
2278.1317496125635,173.2655472215706,1929.7381176853037,3200.10646618703,1270.3683485017264,2153.6525054158983,2372.0995112200853,218.44700580418703,00000341.wav,Normal
2409.3409902581934,112.11926139047851,2172.2852693964824,2940.731416873348,768.4461474768655,2333.6186484475547,2457.869614851148,124.25096640359334,00000342.wav,Normal
2218.081898806586,209.45026010873374,1843.4003314733616,3267.393316002963,1423.9929845296012,2077.000123636395,2311.164316622012,234.16419298561686,00000343.wav,Normal
2275.5697817388964,194.68142573738666,1909.4233457267933,3319.2503104518173,1409.826964725024,2139.9689249667945,2372.133666893731,232.16474192693659,00000344.wav,Normal
2573.307500661816,148.64686320204265,2236.617873684253,3198.238542821393,961.6206691371399,2475.13740485784,2647.2473558787187,172.10995102087873,00000345.wav,Normal
2783.625703020368,153.70736942204707,2362.6411397801235,3529.419669059962,1166.7785292798385,2688.9351956394803,2880.462693024995,191.52749738551483,00000346.wav,Normal
2221.500255729616,215.29518338039972,1711.739970716028,3449.6303978135356,1737.8904270975077,2074.504207430664,2343.511246057588,269.007038626924,00000347.wav,Normal
2526.170886740072,181.2616742687696,2180.0434691085898,3783.2078262523223,1603.1643571437326,2406.598204467031,2620.8387393194243,214.24053485239347,00000348.wav,Normal
2277.1497950947696,221.26881666696926,1763.2811809169766,3390.601973259755,1627.3207923427785,2146.0098686533725,2392.5444701624147,246.5346015090422,00000349.wav,Normal
2238.315271510428,158.2169811601924,1910.7274828705022,2877.0360965927325,966.3086137222303,2121.192650092098,2324.5884721838706,203.39582209177252,00000350.wav,Normal
2236.107490035451,226.20457385762484,1662.4830349798926,2934.0337643252356,1271.550729345343,2074.227379984379,2394.0639096294344,319.83652964505563,00000351.wav,Normal
2147.9250969515856,177.3808270782676,1824.9550050937273,2883.831357043022,1058.8763519492945,2028.4213740150108,2247.891194881774,219.46982086676326,00000352.wav,Normal
2211.455239394272,177.86015500057385,1827.7753498267657,2796.967184878916,969.1918350521505,2083.9146703563215,2317.0306423469497,233.11597199062817,00000353.wav,Normal
2543.180000363977,165.41766757822265,2177.2005074675963,3385.117136609978,1207.9166291423817,2447.5102061653474,2594.769660422713,147.25945425736563,00000354.wav,Normal
2551.7342823995023,166.3215461224914,2184.2314145443424,3373.745683785771,1189.5142692414283,2449.1633309664776,2633.5152770551103,184.35194608863276,00000355.wav,Normal
2551.300595955142,185.0024817654119,2043.8825493992,3733.2705352493463,1689.3879858501464,2436.665835359875,2636.2086906213945,199.54285526151943,00000356.wav,Normal
2499.4310319935284,137.428436624534,2178.176693508789,3142.626636447957,964.4499429391681,2406.837987015379,2585.839403641131,179.00141662575197,00000357.wav,Normal
2229.058170524168,165.99461209560957,1893.856567316135,2778.739161779056,884.8825944629209,2107.3237130015486,2322.7452298174003,215.42151681585165,00000358.wav,Normal
2545.1959380675935,145.55544009830268,2165.657766286472,3155.0537505328575,989.3959842463855,2450.753186037531,2616.835815621782,166.08262958425075,00000359.wav,Normal
2534.3522924401814,151.1815121087278,2136.0198431005983,3390.4908515218963,1254.471008421298,2457.9960790936184,2607.121172955374,149.12509386175543,00000360.wav,Normal
2575.881360507447,139.11490705098637,2201.853937218285,3078.0317717035073,876.1778344852223,2477.1784873452416,2675.991161721015,198.81267437577344,00000361.wav,Normal
2943.256175788378,149.47089301252373,2451.7877961902173,3630.103369516462,1178.3155733262447,2848.517520443007,3039.635653929011,191.1181334860039,00000362.wav,Normal
2890.733250091966,245.50236913875233,2352.5656482660934,3547.4210592700783,1194.855411003985,2699.865275905438,3059.954127918239,360.088852012801,00000363.wav,Normal
2221.6729326481113,178.71499703200837,1813.501288823602,2947.5687769469378,1134.0674881233358,2104.355664266052,2308.804232493827,204.448568227775,00000364.wav,Normal
2549.862118410182,155.28127483849974,2221.387999280303,3524.800392975564,1303.412393695261,2453.297263998,2623.5245200143427,170.22725601634284,00000365.wav,Normal
2218.2034565216773,234.55134062382277,1737.4138786011315,3423.3310561511985,1685.917177550067,2060.304773861354,2329.1072899699543,268.80251610860023,00000366.wav,Normal
2542.6526397055814,127.87609583450313,2178.232406490636,3012.4434258909787,834.2110194003426,2457.299749761873,2619.976673438359,162.67692367648579,00000367.wav,Normal
2183.9902380698645,164.5993274728842,1828.9645964843685,2814.1660821417036,985.2014856573351,2073.0431882018647,2284.0750614343933,211.0318732325286,00000368.wav,Normal
2613.824364915079,134.06295012519928,2235.4142293169234,3142.0241131035737,906.6098837866502,2514.046362885381,2706.725862443818,192.67949955843733,00000369.wav,Normal
2163.8087405650535,188.95499864336213,1655.1206824839894,2902.8867007463077,1247.7660182623183,2038.238654148742,2264.3354704176204,226.09681626887846,00000370.wav,Normal
2274.183518496596,235.08085236990078,1807.6556370040357,3530.848219967936,1723.1925829639003,2118.442746459266,2369.0028812994515,250.56013484018558,00000371.wav,Normal
2577.478094688041,156.3180889786537,2160.857271219328,3123.2500266498346,962.3927554305064,2472.8388234862564,2665.0356833411306,192.19685985487422,00000372.wav,Normal
2167.643886785303,180.95273217848364,1769.1874595584381,3049.3152789598525,1280.1278194014144,2049.7285331306757,2251.588000988406,201.85946785773012,00000373.wav,Normal
2568.5075078600253,124.67548752476013,2315.0899779875826,3162.615346525058,847.5253685374755,2478.572910846282,2648.069219144617,169.49630829833495,00000374.wav,Normal
2195.2915929687406,217.3509426901615,1625.3730742944226,2886.670070092421,1261.2969957979985,2043.4294114440731,2329.816569076499,286.3871576324259,00000375.wav,Normal
2434.6804637638056,163.0523838670257,2053.9172678555105,3181.9806301875246,1128.063362332014,2328.979489586473,2518.075410327853,189.09592074138027,00000376.wav,Normal
2500.6517026737924,174.08210844045993,1907.0361803290439,3314.6086447163157,1407.5724643872718,2407.7152364938,2584.257639155169,176.54240266136867,00000377.wav,Normal
2191.908723536282,153.1646425504328,1913.2785026097708,2940.5574469926137,1027.2789443828428,2085.1564220428927,2282.2217277982018,197.06530575530905,00000378.wav,Normal
2150.9787091375465,157.60515073727296,1839.8329119576892,2835.6923551969544,995.8594432392651,2043.6420534414879,2247.183804333162,203.54175089167393,00000379.wav,Normal
2153.610232769837,194.10716294221996,1635.144104630811,2763.487473506075,1128.3433688752639,2031.719205118307,2273.377690165287,241.65848504697988,00000380.wav,Normal
2511.7542533077585,141.3263677221663,2138.410233580629,3075.164816429435,936.754582848806,2417.3674187919833,2601.3491087208536,183.9816899288703,00000381.wav,Normal
2187.451875193107,195.0337498431976,1784.540034067871,2940.2920891692474,1155.7520551013765,2052.5093906065094,2284.856715576339,232.34732496982951,00000382.wav,Normal
2176.9333714182862,189.23898460110962,1797.0224832260158,2935.0794427604683,1138.0569595344525,2043.4631243749805,2297.89268349144,254.4295591164596,00000383.wav,Normal
2176.6980604378255,185.24071863000066,1831.5435407672708,2821.4901508358425,989.9466100685718,2050.566697710863,2280.927894730624,230.36119701976077,00000384.wav,Normal
2567.027920071949,174.89553476214047,2164.885290376958,3389.4369173048344,1224.5516269278764,2441.3320154606595,2664.192458620672,222.86044316001244,00000385.wav,Normal
2603.7117818058796,163.59619291520963,2209.1727681553834,3434.6828725729774,1225.510104417594,2490.1208681364724,2686.0945189928884,195.97365085641604,00000386.wav,Normal
2197.7137600646047,258.06754620336176,1603.6531891425766,3460.9394806514333,1857.2862915088567,2041.1069932057871,2337.585086206687,296.47809300089966,00000387.wav,Normal
2512.539407211273,152.30481173526914,2135.900229893522,3239.9310768620353,1104.0308469685133,2419.2331602637864,2585.3082918020505,166.07513153826403,00000388.wav,Normal
2552.6141592939416,152.13960047934845,2219.8992526655275,3503.415460873606,1283.5162082080788,2462.5421363227815,2625.608711682368,163.0665753595863,00000389.wav,Normal
2442.335167604805,154.516297073017,2077.1711676837867,3005.4209511522176,928.2497834684309,2328.4949565774295,2539.523238953123,211.02828237569338,00000390.wav,Normal
2218.6471492678916,203.7617588239652,1665.5827210034672,2958.7678171691177,1293.1850961656505,2079.0001022535876,2327.3085131940834,248.30841094049583,00000391.wav,Normal
2184.916795031343,160.9203320909206,1788.101663960802,2782.2626749309193,994.1610109701173,2072.0277926327526,2277.077823337706,205.05003070495331,00000392.wav,Normal
2172.5252215812156,173.33652024101133,1793.0386062369053,3129.0322749943584,1335.9936687574532,2062.790584844869,2262.3127630120052,199.5221781671362,00000393.wav,Normal
2177.4035970174573,209.29962479249915,1703.44731799333,2974.96276775054,1271.51544975721,2030.0066829837106,2299.7407151417947,269.7340321580841,00000394.wav,Normal
2169.6176351610907,190.99451296676483,1795.3446055107074,2915.8657632728336,1120.5211577621262,2029.007601130786,2288.31300959493,259.30540846414397,00000395.wav,Normal
2616.995075077181,145.31144856399092,2158.818762210842,3316.356040581496,1157.537278370654,2521.604609984671,2693.5666658763894,171.9620558917186,00000396.wav,Normal
2231.9137001067384,185.4727760138735,1850.3150973438096,2948.0572555448816,1097.742158201072,2097.8344366060783,2334.4560404471013,236.621603841023,00000397.wav,Normal
2576.2298202339907,157.58216831170637,2175.5855512109506,3201.4657414516705,1025.88019024072,2467.6404334341128,2667.5743547892453,199.9339213551325,00000398.wav,Normal
2020.6857203146415,161.8306097509996,1639.2434045843488,2556.8584580965066,917.6150535121578,1906.1830941463782,2123.2854556656375,217.10236151925938,00000399.wav,Normal
2095.04772609176,169.13882120732055,1731.4326390384308,2771.4369825362724,1040.0043434978415,1973.514206182951,2203.2281143052332,229.7139081222822,00000400.wav,Normal
2521.5421531917527,124.17535695583184,2178.4492704699474,2942.7974925987,764.3482221287527,2439.992214699032,2595.1722931241366,155.1800784251045,00000401.wav,Normal
2056.342474372141,152.47810686896312,1668.3304009060435,2673.633115434015,1005.3027145279716,1955.0843683722264,2144.268971444589,189.18460307236273,00000402.wav,Normal
2634.1474759154526,111.48861562161113,2356.114993998382,2958.6584007168,602.5434067184178,2554.9482899260884,2707.1274505575784,152.17916063149005,00000403.wav,Normal
2535.4941962014263,178.9863677136065,2151.6023751723023,4004.0809963034294,1852.478621131127,2434.994604401922,2608.437931832299,173.44332743037694,00000404.wav,Normal
2148.6343128217222,177.81941338233764,1679.0752664803322,2911.70698915883,1232.6317226784977,2017.5799604499325,2252.884571373528,235.30461092359565,00000405.wav,Normal
2423.0147824261708,158.65641639462797,2064.0997076063277,3038.7309266139937,974.631219007666,2316.4326080523097,2505.290331140387,188.85772308807736,00000406.wav,Normal
2098.453905086357,229.99181597674345,1648.8114550840578,3294.3516814701466,1645.5402263860888,1945.8781918246473,2203.97037879691,258.0921869722629,00000407.wav,Normal
2128.7333480212646,228.83943398887658,1730.3510603811105,3787.439884946707,2057.0888245655965,1976.9944439791018,2229.689319255101,252.69487527599927,00000408.wav,Normal
2707.6196923959524,168.4503445128714,2184.4754202644053,3135.540742697941,951.0653224335356,2588.847581821767,2824.367113875269,235.51953205350173,00000409.wav,Normal
2400.3717650778567,138.5399936461155,2123.552114645108,2950.8741856269226,827.3220709818147,2299.4348844931665,2476.8300142756307,177.3951297824642,00000410.wav,Normal
2121.5540819424627,152.36555531927957,1805.3138636749252,2770.3767737851986,965.0629101102734,2019.909038974987,2208.5575317524263,188.6484927774393,00000411.wav,Normal
2075.962943237407,199.12879757442246,1613.502301279315,3029.7961273233655,1416.2938260440505,1933.3552727076012,2197.9587279883362,264.60345528073503,00000412.wav,Normal
2451.3643596943157,125.13114524972224,2136.162853805359,2867.5409735677704,731.3781197624112,2377.8758153305334,2519.3185205061895,141.4427051756561,00000413.wav,Normal
2063.416446776226,202.86372242631901,1664.2830855841098,3088.4473132667126,1424.1642276826028,1924.938034954522,2175.090749565882,250.15271461136012,00000414.wav,Normal
2127.6884419643216,249.772641137875,1672.206291413694,3259.612834250845,1587.406542837151,1959.2063882891466,2240.9717296849967,281.7653413958501,00000415.wav,Normal
2900.7464607633974,144.8422284298976,2527.587018195675,3365.726957973877,838.139939778202,2805.3678285418755,3001.990399968136,196.6225714262605,00000416.wav,Normal
2388.289263015231,151.78065627038592,2061.5391453474385,3149.800391332477,1088.2612459850384,2298.3490817709935,2446.8936381546446,148.54455638365107,00000417.wav,Normal
2368.499895221809,179.72676065301155,2076.322480320485,3309.0432618730856,1232.7207815526008,2252.391755083622,2447.4225373752743,195.03078229165249,00000418.wav,Normal
2186.7124686368957,223.94970051908524,1867.1997519350327,3335.4711990292003,1468.2714470941676,2045.139245269155,2239.4982901077046,194.3590448385496,00000419.wav,Normal
2466.153787946536,141.139759643611,2203.8995073960878,3209.4888800383787,1005.589372642291,2365.520341824645,2534.060063216657,168.53972139201187,00000420.wav,Normal
2405.2652441748105,137.8429576835126,2070.654969077822,3161.143983839395,1090.489014761573,2313.002998388328,2479.1753434638294,166.17234507550165,00000421.wav,Normal
2419.3155506583626,166.7481547593114,2060.365608788416,3438.7197746079037,1378.3541658194877,2316.1532542503805,2484.9207832418188,168.7675289914382,00000422.wav,Normal
2377.731608715945,162.6035365322222,1958.9912334883622,3464.024427639842,1505.0331941514798,2275.9040193484598,2446.749918887747,170.84589953928707,00000423.wav,Normal
1975.3589114878534,241.48610543569072,1502.9809854644077,3207.864770368445,1704.8837849040374,1811.500064099093,2106.984467310383,295.4844032112901,00000424.wav,Normal
2319.1691119152524,128.77255121860406,1956.1997310992574,2863.1369933976603,906.9372622984029,2230.764014649253,2389.2391427686025,158.4751281193494,00000425.wav,Normal
2136.778403362263,216.83548434235456,1746.4167037722689,3515.320758775431,1768.904055003162,2000.0539618471507,2231.446498972275,231.39253712512436,00000426.wav,Normal
2453.6798355782857,158.6473664879675,1982.5128675719839,3105.9385706305848,1123.425703058601,2358.9475010564342,2520.7842743745987,161.83677331816443,00000427.wav,Normal
2022.990081968265,254.71033799620022,1545.9147043111498,3478.341768549001,1932.427064237851,1866.1616892609345,2141.8321062878294,275.67041702689494,00000428.wav,Normal
2021.8512162264458,267.14067596251016,1591.939985794305,3571.738991322029,1979.7990055277241,1853.3410272930837,2134.353744089566,281.01271679648244,00000429.wav,Normal
1974.0395230824367,190.07633960367255,1559.6393835038853,2892.613158854232,1332.9737753503468,1849.792724874618,2069.5376537937022,219.74492891908426,00000430.wav,Normal
2363.9115885014376,206.5579365172889,2073.8725104097,4025.1895497823257,1951.3170393726255,2242.348666181996,2435.7280592196844,193.37939303768826,00000431.wav,Normal
2254.159974382848,220.88525572769345,1808.2590669477768,3825.7323852090512,2017.4733182612745,2123.0029993018284,2350.9743359590375,227.97133665720912,00000432.wav,Normal
2420.16183071642,158.13924076876413,1868.6947416290423,3399.9027636387214,1531.208022009679,2317.765820680137,2486.842627175378,169.07680649524082,00000433.wav,Normal
2144.884842834378,304.02581757198266,1437.2589579322862,3187.7054612435177,1750.4465033112315,1927.9445931694993,2289.373161795119,361.4285686256196,00000434.wav,Normal
2051.8745347781937,202.89149285754246,1667.2973001566547,3282.1507321730223,1614.8534320163676,1927.8021359182349,2143.480311850169,215.67817593193422,00000435.wav,Normal
1980.9254251078253,154.3471919890643,1701.0715477178114,3022.345277079822,1321.2737293620107,1889.696901244065,2039.230941240916,149.5340399968511,00000436.wav,Normal
2067.2256423265962,172.73102897648727,1725.2977144027018,3038.0651362447466,1312.7674218420448,1945.3087129889273,2146.2682917006005,200.9595787116732,00000437.wav,Normal
2748.6520593988676,124.88332857691815,2175.9062512296764,3262.0537487275096,1086.1474974978332,2676.841604455277,2809.6932985680496,132.85169411277275,00000438.wav,Normal
2438.434222782464,143.27975185148088,1788.702878081466,2978.8128854701627,1190.1100073886967,2348.6415043169445,2515.8532990358112,167.2117947188667,00000439.wav,Normal
2470.0621273329616,138.83381849837806,2077.427380328999,2892.012541012051,814.585160683052,2386.8221573519295,2547.358148592636,160.5359912407066,00000440.wav,Normal
2030.050418718301,151.31616381885402,1763.476521578525,2683.0460777297844,919.5695561512593,1929.9718102335034,2101.4508974154323,171.4790871819289,00000441.wav,Normal
2057.219527465505,196.22312068570812,1702.7629696295817,3024.3343532415847,1321.571383612003,1922.7497241248343,2146.8156820861423,224.06595796130796,00000442.wav,Normal
2499.683206348924,166.54042153608154,2047.9583226206444,3362.356952541305,1314.3986299206606,2384.411371381091,2581.286251903137,196.87488052204571,00000443.wav,Normal
2169.0868938830304,227.1777608956805,1691.958888654604,3124.4598659210114,1432.5009772664075,2001.940603936788,2310.4502675922304,308.5096636554424,00000444.wav,Normal
2163.9828405033036,174.98011730499388,1808.0043763363706,2821.3063476276548,1013.3019712912842,2044.3622857616504,2244.5122644580524,200.14997869640206,00000445.wav,Normal
2070.4623749995226,185.1863218370209,1686.4552502304307,2793.1963462434837,1106.741096013053,1946.886933177126,2163.211165213042,216.3242320359161,00000446.wav,Normal
2051.1904208670767,146.78262106892066,1642.3179540740805,2526.2770434732856,883.9590893992051,1948.9029283738546,2157.0559395299397,208.15301115608509,00000447.wav,Normal
2036.0477879523721,173.3397224077836,1704.2552801222755,2937.1308691165864,1232.8755889943109,1925.6612159948395,2119.791759060746,194.1305430659063,00000448.wav,Normal
2319.6366454862236,165.63188539937295,1844.7495638041005,3246.160209796166,1401.4106459920654,2218.8534884687815,2385.6527759786277,166.79928750984618,00000449.wav,Normal
2489.5813331856593,127.8927200166493,2115.8932121064427,2961.1915176637353,845.2983055572927,2413.7446548633648,2552.298937074397,138.5542822110324,00000450.wav,Normal
2547.787268154478,110.89561000825033,2081.998377408404,2928.7658090955656,846.7674316871617,2474.985286397555,2625.2928130920272,150.30752669447247,00000451.wav,Normal
1986.112917583389,278.26188646374,1300.3516429762954,3143.6213268327438,1843.2696838564484,1816.3984942846268,2123.8079456151554,307.40945133052855,00000452.wav,Normal
2253.275157061811,219.8045983358434,1750.4392986273772,3385.754423240371,1635.315124612994,2093.155577814542,2376.845891192396,283.6903133778537,00000453.wav,Normal
2360.048069930238,154.44622430530728,1956.5631501095313,3128.8042295891214,1172.24107947959,2264.965917647217,2426.49414366101,161.5282260137933,00000454.wav,Normal
3280.365032525195,171.55233759204003,2636.65496640364,3728.9456635726024,1092.2906971689622,3171.512121526888,3407.1495312290663,235.63740970217805,00000455.wav,Normal
2047.5502308172006,152.3375439948626,1751.6486983670206,2579.6225326149906,827.97383424797,1939.3856621095224,2125.9004410096763,186.51477890015394,00000456.wav,Normal
